,id,freq,roi,deg
3137,GenZ_429_15a,DC,2,126.70268802636943
3138,GenZ_429_15a,DC,3,129.8392724982105
3139,GenZ_429_15a,DC,35,129.4659351693758
3140,GenZ_429_15a,delta,0,129.44216016453277
3141,GenZ_429_15a,delta,2,129.2364616587581
3142,GenZ_429_15a,delta,3,134.797645645143
3143,GenZ_429_15a,delta,35,122.55183580839882
3144,GenZ_429_15a,theta,0,124.17091004245133
3145,GenZ_429_15a,theta,2,123.60565164424754
3146,GenZ_429_15a,theta,3,125.5228503361036
3147,GenZ_429_15a,theta,35,127.15823053988024
3148,GenZ_429_15a,alpha,0,124.13791695546041
3149,GenZ_429_15a,alpha,2,131.78424404990764
3150,GenZ_429_15a,alpha,3,130.0384724371498
3151,GenZ_429_15a,alpha,35,131.59143094413648
3152,GenZ_429_15a,beta,0,127.54160925139153
3153,GenZ_429_15a,beta,2,126.02464685518369
3154,GenZ_429_15a,beta,3,130.97275132493476
3155,GenZ_429_15a,beta,35,127.41974394341793
3156,GenZ_429_15a,gamma,0,125.58204662233223
3157,GenZ_429_15a,gamma,2,122.80084389738737
3158,GenZ_429_15a,gamma,3,123.72500450715553
3159,GenZ_429_15a,gamma,35,130.68759747627325
3160,GenZ_429_15a,gamma2,0,133.49002819538325
3161,GenZ_429_15a,gamma2,2,131.61723819573984
3162,GenZ_429_15a,gamma2,3,132.8970165542456
3163,GenZ_429_15a,gamma2,35,122.284719040577
3164,GenZ_430_15a,DC,0,123.29020069354836
3165,GenZ_430_15a,DC,2,128.61552651967125
3166,GenZ_430_15a,DC,3,122.05685182650318
3167,GenZ_430_15a,DC,35,133.8370063497951
3168,GenZ_430_15a,delta,0,131.7536980421006
3169,GenZ_430_15a,delta,2,133.27719186254197
3170,GenZ_430_15a,delta,3,116.14373730281554
3171,GenZ_430_15a,delta,35,126.04935931523698
3172,GenZ_430_15a,theta,0,127.35606245751013
3173,GenZ_430_15a,theta,2,124.61748607844856
3174,GenZ_430_15a,theta,3,125.83472266360967
3175,GenZ_430_15a,theta,35,126.45758875039498
3176,GenZ_430_15a,alpha,0,123.50175548194954
3177,GenZ_430_15a,alpha,2,126.96798872917837
3178,GenZ_430_15a,alpha,3,127.57084714035933
3179,GenZ_430_15a,alpha,35,131.52409427210927
3180,GenZ_430_15a,beta,0,128.09727018793637
3181,GenZ_430_15a,beta,2,123.832925888889
3182,GenZ_430_15a,beta,3,127.57621714945638
3183,GenZ_430_15a,beta,35,133.45005498709727
3184,GenZ_430_15a,gamma,0,129.23195840330715
3185,GenZ_430_15a,gamma,2,121.88992629845171
3186,GenZ_430_15a,gamma,3,125.27967382881633
3187,GenZ_430_15a,gamma,35,127.28316175761717
3188,GenZ_430_15a,gamma2,0,137.46340171701416
3189,GenZ_430_15a,gamma2,2,125.28689716367289
3190,GenZ_430_15a,gamma2,3,119.52876684351324
3191,GenZ_430_15a,gamma2,35,127.17959506559266
3192,GenZ_431_15a,DC,0,132.55378870132822
3193,GenZ_431_15a,DC,2,131.88262018877572
3194,GenZ_431_15a,DC,3,129.5915793363309
3195,GenZ_431_15a,DC,35,124.3322287189574
3196,GenZ_431_15a,delta,0,127.94779029145216
3197,GenZ_431_15a,delta,2,124.8114423341868
3198,GenZ_431_15a,delta,3,128.87568677631532
3199,GenZ_431_15a,delta,35,127.73413817082906
3200,GenZ_431_15a,theta,0,129.59668717544807
3201,GenZ_431_15a,theta,2,132.0833621378067
3202,GenZ_431_15a,theta,3,120.40233094278081
3203,GenZ_431_15a,theta,35,124.94860267839935
3204,GenZ_431_15a,alpha,0,125.23231755721748
3205,GenZ_431_15a,alpha,2,128.55426430190838
3206,GenZ_431_15a,alpha,3,129.64062099946796
3207,GenZ_431_15a,alpha,35,131.80055728596122
3208,GenZ_431_15a,beta,0,124.01165413957159
3209,GenZ_431_15a,beta,2,122.68487030377071
3210,GenZ_431_15a,beta,3,126.59961589573119
3211,GenZ_431_15a,beta,35,121.88979424766654
3212,GenZ_431_15a,gamma,0,124.85391364276893
3213,GenZ_431_15a,gamma,2,127.90113025448103
3214,GenZ_431_15a,gamma,3,122.18632046705892
3215,GenZ_431_15a,gamma,35,127.62417333026887
3216,GenZ_431_15a,gamma2,0,122.42964579321814
3217,GenZ_431_15a,gamma2,2,123.91841335530326
3218,GenZ_431_15a,gamma2,3,123.53310233751141
3219,GenZ_431_15a,gamma2,35,133.07443740306428
3220,GenZ_432_15a,DC,0,128.61618319547898
3221,GenZ_432_15a,DC,2,139.53457966466326
3222,GenZ_432_15a,DC,3,120.58780336805847
3223,GenZ_432_15a,DC,35,130.6732246794649
3224,GenZ_432_15a,delta,0,128.20131497245148
3225,GenZ_432_15a,delta,2,124.91831646344872
3226,GenZ_432_15a,delta,3,122.83091135742009
3227,GenZ_432_15a,delta,35,122.11945164910844
3228,GenZ_432_15a,theta,0,123.6236373772125
3229,GenZ_432_15a,theta,2,124.44853885045967
3230,GenZ_432_15a,theta,3,126.58419397615548
3231,GenZ_432_15a,theta,35,129.08712931390463
3232,GenZ_432_15a,alpha,0,122.17279004831994
3233,GenZ_432_15a,alpha,2,130.245198687462
3234,GenZ_432_15a,alpha,3,127.58990151699693
3235,GenZ_432_15a,alpha,35,120.51701115223102
3236,GenZ_432_15a,beta,0,126.43863226251361
3237,GenZ_432_15a,beta,2,122.91406855741269
3238,GenZ_432_15a,beta,3,129.10038190143558
3239,GenZ_432_15a,beta,35,125.14369953571659
3240,GenZ_432_15a,gamma,0,124.9398673032694
3241,GenZ_432_15a,gamma,2,127.378282146744
3242,GenZ_432_15a,gamma,3,125.9216465021204
3243,GenZ_432_15a,gamma,35,133.90712697002436
3244,GenZ_432_15a,gamma2,0,126.20580572207787
3245,GenZ_432_15a,gamma2,2,125.26169877275444
3246,GenZ_432_15a,gamma2,3,120.09777441340546
3247,GenZ_432_15a,gamma2,35,130.87415732788864
3248,GenZ_502_17a,DC,0,123.14788224704944
3249,GenZ_502_17a,DC,2,124.51537217214198
3250,GenZ_502_17a,DC,3,132.3616859551028
3251,GenZ_502_17a,DC,35,122.72321412238445
3252,GenZ_502_17a,delta,0,124.57885907434712
3253,GenZ_502_17a,delta,2,126.6408106140061
3254,GenZ_502_17a,delta,3,125.31251524287849
3255,GenZ_502_17a,delta,35,125.35170546832947
3256,GenZ_502_17a,theta,0,127.93391750555367
3257,GenZ_502_17a,theta,2,120.50468819272783
3258,GenZ_502_17a,theta,3,131.15878317524937
3259,GenZ_502_17a,theta,35,131.93866374615519
3260,GenZ_502_17a,alpha,0,123.68412027399334
3261,GenZ_502_17a,alpha,2,135.8318400368633
3262,GenZ_502_17a,alpha,3,135.39258666651745
3263,GenZ_502_17a,alpha,35,125.54106718937987
3264,GenZ_502_17a,beta,0,136.80730262979074
3265,GenZ_502_17a,beta,2,127.2029221805276
3266,GenZ_502_17a,beta,3,124.1085955184674
3267,GenZ_502_17a,beta,35,124.88920236650705
3268,GenZ_502_17a,gamma,0,124.52381956825546
3269,GenZ_502_17a,gamma,2,127.79576995474804
3270,GenZ_502_17a,gamma,3,129.41975601051686
3271,GenZ_502_17a,gamma,35,130.54091774717588
3272,GenZ_502_17a,gamma2,0,129.04154876077575
3273,GenZ_502_17a,gamma2,2,129.15833437100224
3274,GenZ_502_17a,gamma2,3,131.77390467353507
3275,GenZ_502_17a,gamma2,35,131.9897373889941
3276,GenZ_506_17a,DC,0,132.84558813284636
3277,GenZ_506_17a,DC,2,122.31035195413983
3278,GenZ_506_17a,DC,3,126.97660139915713
3279,GenZ_506_17a,DC,35,124.42299474352343
3280,GenZ_506_17a,delta,0,130.74484246336505
3281,GenZ_506_17a,delta,2,123.88150009431975
3282,GenZ_506_17a,delta,3,131.09438896104663
3283,GenZ_506_17a,delta,35,123.35781273114803
3284,GenZ_506_17a,theta,0,127.40238431091511
3285,GenZ_506_17a,theta,2,123.53765705258644
3286,GenZ_506_17a,theta,3,122.99287052361383
3287,GenZ_506_17a,theta,35,130.92339807774212
3288,GenZ_506_17a,alpha,0,127.68634534185102
3289,GenZ_506_17a,alpha,2,124.10723569728755
3290,GenZ_506_17a,alpha,3,130.95131602517952
3291,GenZ_506_17a,alpha,35,125.855585661986
3292,GenZ_506_17a,beta,0,129.83242086299305
3293,GenZ_506_17a,beta,2,130.45109660760943
3294,GenZ_506_17a,beta,3,127.95977528128837
3295,GenZ_506_17a,beta,35,119.6014745782204
3296,GenZ_506_17a,gamma,0,129.92914618675002
3297,GenZ_506_17a,gamma,2,124.34608520938545
3298,GenZ_506_17a,gamma,3,124.54845034484411
3299,GenZ_506_17a,gamma,35,121.1227819470788
3300,GenZ_506_17a,gamma2,0,128.7443845300791
3301,GenZ_506_17a,gamma2,2,139.28475032937348
3302,GenZ_506_17a,gamma2,3,126.10809595959329
3303,GenZ_506_17a,gamma2,35,126.78320441004591
3304,GenZ_507_17a,DC,0,119.28668153164246
3305,GenZ_507_17a,DC,2,131.00837545328574
3306,GenZ_507_17a,DC,3,122.59407730395125
3307,GenZ_507_17a,DC,35,130.6437872917387
3308,GenZ_507_17a,delta,0,122.38755662539751
3309,GenZ_507_17a,delta,2,127.13923056217496
3310,GenZ_507_17a,delta,3,123.99379776278616
3311,GenZ_507_17a,delta,35,126.03930999704306
3312,GenZ_507_17a,theta,0,132.9415726033432
3313,GenZ_507_17a,theta,2,125.60080319077233
3314,GenZ_507_17a,theta,3,124.87205391889174
3315,GenZ_507_17a,theta,35,127.85970295002217
3316,GenZ_507_17a,alpha,0,130.5135974658082
3317,GenZ_507_17a,alpha,2,127.61931511909992
3318,GenZ_507_17a,alpha,3,130.59265963623318
3319,GenZ_507_17a,alpha,35,128.76939324372813
3320,GenZ_507_17a,beta,0,125.56634586135033
3321,GenZ_507_17a,beta,2,126.68062761846335
3322,GenZ_507_17a,beta,3,123.96584678969839
3323,GenZ_507_17a,beta,35,126.60460006497681
3324,GenZ_507_17a,gamma,0,128.77946499733798
3325,GenZ_507_17a,gamma,2,128.14937053785025
3326,GenZ_507_17a,gamma,3,129.05230196523746
3327,GenZ_507_17a,gamma,35,126.16582142442377
3328,GenZ_507_17a,gamma2,0,136.32458217129476
3329,GenZ_507_17a,gamma2,2,131.7549382216943
3330,GenZ_507_17a,gamma2,3,130.7721447439421
3331,GenZ_507_17a,gamma2,35,137.9565049110188
3332,GenZ_508_17a,DC,0,129.76999130371058
3333,GenZ_508_17a,DC,2,130.7737037952952
3334,GenZ_508_17a,DC,3,128.44797519829703
3335,GenZ_508_17a,DC,35,123.86254609473737
3336,GenZ_508_17a,delta,0,133.731934357064
3337,GenZ_508_17a,delta,2,122.12812616118192
3338,GenZ_508_17a,delta,3,127.53372703342136
3339,GenZ_508_17a,delta,35,130.35430627389826
3340,GenZ_508_17a,theta,0,124.47971091047809
3341,GenZ_508_17a,theta,2,122.1266675801892
3342,GenZ_508_17a,theta,3,118.59707308138778
3343,GenZ_508_17a,theta,35,125.9639124436156
3344,GenZ_508_17a,alpha,0,129.815825044315
3345,GenZ_508_17a,alpha,2,125.39632216175184
3346,GenZ_508_17a,alpha,3,128.30819893649425
3347,GenZ_508_17a,alpha,35,123.77126320800416
3348,GenZ_508_17a,beta,0,130.69053194816794
3349,GenZ_508_17a,beta,2,130.11972400933027
3350,GenZ_508_17a,beta,3,126.91870805268366
3351,GenZ_508_17a,beta,35,125.02852191335201
3352,GenZ_508_17a,gamma,0,131.0416214405707
3353,GenZ_508_17a,gamma,2,123.88116680543257
3354,GenZ_508_17a,gamma,3,125.99755694094911
3355,GenZ_508_17a,gamma,35,125.4194362607744
3356,GenZ_508_17a,gamma2,0,128.58578929552232
3357,GenZ_508_17a,gamma2,2,127.22957451552705
3358,GenZ_508_17a,gamma2,3,125.97986993959772
3359,GenZ_508_17a,gamma2,35,124.00979732782257
3360,GenZ_509_17a,DC,0,131.38662000050167
3361,GenZ_509_17a,DC,2,125.90981793881781
3362,GenZ_509_17a,DC,3,129.96133107646276
3363,GenZ_509_17a,DC,35,130.57807923485566
3364,GenZ_509_17a,delta,0,125.82579700374428
3365,GenZ_509_17a,delta,2,133.6128745981072
3366,GenZ_509_17a,delta,3,127.50035031412521
3367,GenZ_509_17a,delta,35,131.58224224486744
3368,GenZ_509_17a,theta,0,129.63349974283244
3369,GenZ_509_17a,theta,2,127.57138967284872
3370,GenZ_509_17a,theta,3,134.67559461973903
3371,GenZ_509_17a,theta,35,126.3528979123433
3372,GenZ_509_17a,alpha,0,127.9193785758342
3373,GenZ_509_17a,alpha,2,124.90395581383709
3374,GenZ_509_17a,alpha,3,129.03131854821797
3375,GenZ_509_17a,alpha,35,123.62756888934082
3376,GenZ_509_17a,beta,0,130.37427124275393
3377,GenZ_509_17a,beta,2,129.71655004711442
3378,GenZ_509_17a,beta,3,131.25228580677071
3379,GenZ_509_17a,beta,35,132.43733232780278
3380,GenZ_509_17a,gamma,0,123.352252089639
3381,GenZ_509_17a,gamma,2,125.56489803044974
3382,GenZ_509_17a,gamma,3,118.15721243063376
3383,GenZ_509_17a,gamma,35,126.9242478280296
3384,GenZ_509_17a,gamma2,0,128.54883423666016
3385,GenZ_509_17a,gamma2,2,133.43786258198872
3386,GenZ_509_17a,gamma2,3,125.0057889400209
3387,GenZ_509_17a,gamma2,35,131.17751908434343
3388,GenZ_510_17a,DC,0,128.2002788717889
3389,GenZ_510_17a,DC,2,131.69819300726348
3390,GenZ_510_17a,DC,3,127.06790922579431
3391,GenZ_510_17a,DC,35,131.76583482332072
3392,GenZ_510_17a,delta,0,127.33835167250781
3393,GenZ_510_17a,delta,2,122.8500985137576
3394,GenZ_510_17a,delta,3,126.69315574267146
3395,GenZ_510_17a,delta,35,130.53529894256786
3396,GenZ_510_17a,theta,0,123.69130107063907
3397,GenZ_510_17a,theta,2,137.03277821977326
3398,GenZ_510_17a,theta,3,123.32372815405945
3399,GenZ_510_17a,theta,35,120.25667582825191
3400,GenZ_510_17a,alpha,0,129.39590453500807
3401,GenZ_510_17a,alpha,2,127.8007955504137
3402,GenZ_510_17a,alpha,3,129.83304423835256
3403,GenZ_510_17a,alpha,35,120.58267009199517
3404,GenZ_510_17a,beta,0,129.1327990481595
3405,GenZ_510_17a,beta,2,127.39901348992962
3406,GenZ_510_17a,beta,3,123.98739970487516
3407,GenZ_510_17a,beta,35,122.80047493543785
3408,GenZ_510_17a,gamma,0,125.8377288009497
3409,GenZ_510_17a,gamma,2,125.7583951019203
3410,GenZ_510_17a,gamma,3,130.13803132608646
3411,GenZ_510_17a,gamma,35,124.65062873767047
3412,GenZ_510_17a,gamma2,0,127.71388034509697
3413,GenZ_510_17a,gamma2,2,126.4863250186217
3414,GenZ_510_17a,gamma2,3,130.84810101171888
3415,GenZ_510_17a,gamma2,35,125.5434373891923
3416,GenZ_511_17a,DC,0,121.71346275023119
3417,GenZ_511_17a,DC,2,123.83625807365493
3418,GenZ_511_17a,DC,3,127.64332983553943
3419,GenZ_511_17a,DC,35,130.12947092052534
3420,GenZ_511_17a,delta,0,123.15913032599389
3421,GenZ_511_17a,delta,2,130.92195386919224
3422,GenZ_511_17a,delta,3,128.58636393240846
3423,GenZ_511_17a,delta,35,123.24326733395041
3424,GenZ_511_17a,theta,0,127.65582590488624
3425,GenZ_511_17a,theta,2,127.15174981473002
3426,GenZ_511_17a,theta,3,129.7056579861912
3427,GenZ_511_17a,theta,35,126.84200551571604
3428,GenZ_511_17a,alpha,0,123.01150585406194
3429,GenZ_511_17a,alpha,2,131.57476705766067
3430,GenZ_511_17a,alpha,3,131.33440344355404
3431,GenZ_511_17a,alpha,35,125.07543978364473
3432,GenZ_511_17a,beta,0,128.08824642225693
3433,GenZ_511_17a,beta,2,133.8017198322833
3434,GenZ_511_17a,beta,3,118.43614204114154
3435,GenZ_511_17a,beta,35,130.2815244007641
3436,GenZ_511_17a,gamma,0,126.01472458954507
3437,GenZ_511_17a,gamma,2,124.07118461655863
3438,GenZ_511_17a,gamma,3,122.53405115700568
3439,GenZ_511_17a,gamma,35,117.72919051019034
3440,GenZ_511_17a,gamma2,0,128.69416433559232
3441,GenZ_511_17a,gamma2,2,125.53809626091459
3442,GenZ_511_17a,gamma2,3,129.12827300078362
3443,GenZ_511_17a,gamma2,35,131.04076205698397
3444,GenZ_512_17a,DC,0,123.57140457993025
3445,GenZ_512_17a,DC,2,126.25610805329666
3446,GenZ_512_17a,DC,3,125.75586910000104
3447,GenZ_512_17a,DC,35,119.54730709680159
3448,GenZ_512_17a,delta,0,128.73101978413072
3449,GenZ_512_17a,delta,2,127.43783322936247
3450,GenZ_512_17a,delta,3,123.6447569056789
3451,GenZ_512_17a,delta,35,130.32000462879864
3452,GenZ_512_17a,theta,0,124.34102772817884
3453,GenZ_512_17a,theta,2,123.06893159867994
3454,GenZ_512_17a,theta,3,122.86099785959081
3455,GenZ_512_17a,theta,35,135.05782992018504
3456,GenZ_512_17a,alpha,0,122.88267369465595
3457,GenZ_512_17a,alpha,2,128.76583517332958
3458,GenZ_512_17a,alpha,3,131.20765440133994
3459,GenZ_512_17a,alpha,35,128.07504288807337
3460,GenZ_512_17a,beta,0,127.44788502558472
3461,GenZ_512_17a,beta,2,128.8633735842444
3462,GenZ_512_17a,beta,3,129.19321584759476
3463,GenZ_512_17a,beta,35,129.68769261844506
3464,GenZ_512_17a,gamma,0,126.66343817606726
3465,GenZ_512_17a,gamma,2,123.31586368216196
3466,GenZ_512_17a,gamma,3,130.5449868813369
3467,GenZ_512_17a,gamma,35,125.30667610483444
3468,GenZ_512_17a,gamma2,0,133.972318621209
3469,GenZ_512_17a,gamma2,2,123.35986345653718
3470,GenZ_512_17a,gamma2,3,131.4465692051969
3471,GenZ_512_17a,gamma2,35,126.96458848179903
3472,GenZ_513_17a,DC,0,127.21373667670454
3473,GenZ_513_17a,DC,2,125.02419931420377
3474,GenZ_513_17a,DC,3,124.57010339465062
3475,GenZ_513_17a,DC,35,127.18129338648495
3476,GenZ_513_17a,delta,0,137.29939799030694
3477,GenZ_513_17a,delta,2,132.740654620115
3478,GenZ_513_17a,delta,3,125.05719065386228
3479,GenZ_513_17a,delta,35,128.90073481605475
3480,GenZ_513_17a,theta,0,121.34395786315258
3481,GenZ_513_17a,theta,2,130.983974299375
3482,GenZ_513_17a,theta,3,122.91868948485565
3483,GenZ_513_17a,theta,35,129.24494290118747
3484,GenZ_513_17a,alpha,0,130.02704268514015
3485,GenZ_513_17a,alpha,2,124.11236260722507
3486,GenZ_513_17a,alpha,3,130.67780958320037
3487,GenZ_513_17a,alpha,35,132.79509267213666
3488,GenZ_513_17a,beta,0,129.8466680632898
3489,GenZ_513_17a,beta,2,130.37708202693915
3490,GenZ_513_17a,beta,3,133.48769758495285
3491,GenZ_513_17a,beta,35,126.34567352897898
3492,GenZ_513_17a,gamma,0,136.92798336177327
3493,GenZ_513_17a,gamma,2,128.9763854571926
3494,GenZ_513_17a,gamma,3,128.08783676007286
3495,GenZ_513_17a,gamma,35,124.2134832980449
3496,GenZ_513_17a,gamma2,0,129.90069335095865
3497,GenZ_513_17a,gamma2,2,122.25654296383557
3498,GenZ_513_17a,gamma2,3,131.45969553934432
3499,GenZ_513_17a,gamma2,35,127.83516062131581
3500,GenZ_514_17a,DC,0,128.28980957819903
3501,GenZ_514_17a,DC,2,133.50756896387483
3502,GenZ_514_17a,DC,3,129.85444268907258
3503,GenZ_514_17a,DC,35,128.07786459352153
3504,GenZ_514_17a,delta,0,127.2434694793254
3505,GenZ_514_17a,delta,2,125.73841630301905
3506,GenZ_514_17a,delta,3,131.02096011582898
3507,GenZ_514_17a,delta,35,129.20242891718934
3508,GenZ_514_17a,theta,0,123.97163117550602
3509,GenZ_514_17a,theta,2,130.4123295090906
3510,GenZ_514_17a,theta,3,128.09964142894248
3511,GenZ_514_17a,theta,35,126.53639859826487
3512,GenZ_514_17a,alpha,0,126.8813887413396
3513,GenZ_514_17a,alpha,2,126.47871559308973
3514,GenZ_514_17a,alpha,3,126.59066790050737
3515,GenZ_514_17a,alpha,35,128.8976037628949
3516,GenZ_514_17a,beta,0,131.27395001051855
3517,GenZ_514_17a,beta,2,120.33718101821965
3518,GenZ_514_17a,beta,3,121.24290782996005
3519,GenZ_514_17a,beta,35,122.29261589086492
3520,GenZ_514_17a,gamma,0,126.44398701914265
3521,GenZ_514_17a,gamma,2,131.3425669556216
3522,GenZ_514_17a,gamma,3,128.46976265333797
3523,GenZ_514_17a,gamma,35,127.13142461114116
3524,GenZ_514_17a,gamma2,0,128.71621821543744
3525,GenZ_514_17a,gamma2,2,130.69592171133826
3526,GenZ_514_17a,gamma2,3,126.90874052949916
3527,GenZ_514_17a,gamma2,35,121.63466278574671
3528,GenZ_515_17a,DC,0,122.86283366927861
3529,GenZ_515_17a,DC,2,128.4721066556924
3530,GenZ_515_17a,DC,3,134.2219686382272
3531,GenZ_515_17a,DC,35,121.63672099640849
3532,GenZ_515_17a,delta,0,124.91381235463102
3533,GenZ_515_17a,delta,2,133.20499780899777
3534,GenZ_515_17a,delta,3,131.52465757511933
3535,GenZ_515_17a,delta,35,125.81682212672831
3536,GenZ_515_17a,theta,0,124.57977611476095
3537,GenZ_515_17a,theta,2,124.46610931687633
3538,GenZ_515_17a,theta,3,124.14105510657741
3539,GenZ_515_17a,theta,35,124.79811141417441
3540,GenZ_515_17a,alpha,0,127.01237885648706
3541,GenZ_515_17a,alpha,2,130.64812075543435
3542,GenZ_515_17a,alpha,3,131.45731944850513
3543,GenZ_515_17a,alpha,35,127.03220144248846
3544,GenZ_515_17a,beta,0,126.03395965732238
3545,GenZ_515_17a,beta,2,132.0721465939026
3546,GenZ_515_17a,beta,3,129.34186948833405
3547,GenZ_515_17a,beta,35,124.2087601689142
3548,GenZ_515_17a,gamma,0,128.34590767468288
3549,GenZ_515_17a,gamma,2,129.94862869887697
3550,GenZ_515_17a,gamma,3,133.55336942395834
3551,GenZ_515_17a,gamma,35,129.3839304256339
3552,GenZ_515_17a,gamma2,0,127.96758581979353
3553,GenZ_515_17a,gamma2,2,127.79273905158519
3554,GenZ_515_17a,gamma2,3,136.70974367330345
3555,GenZ_515_17a,gamma2,35,126.09024460022556
3556,GenZ_516_17a,DC,0,133.73445656466467
3557,GenZ_516_17a,DC,2,124.96050797820959
3558,GenZ_516_17a,DC,3,122.6040995709133
3559,GenZ_516_17a,DC,35,126.4874078234854
3560,GenZ_516_17a,delta,0,130.13923621134268
3561,GenZ_516_17a,delta,2,129.21440793044647
3562,GenZ_516_17a,delta,3,127.21045496289248
3563,GenZ_516_17a,delta,35,132.5803905350561
3564,GenZ_516_17a,theta,0,132.1636005170599
3565,GenZ_516_17a,theta,2,130.22011668791856
3566,GenZ_516_17a,theta,3,125.01325334312233
3567,GenZ_516_17a,theta,35,130.32347659313302
3568,GenZ_516_17a,alpha,0,133.61054165697533
3569,GenZ_516_17a,alpha,2,128.21975697410247
3570,GenZ_516_17a,alpha,3,130.89300498259027
3571,GenZ_516_17a,alpha,35,131.16212358179445
3572,GenZ_516_17a,beta,0,123.59640682224567
3573,GenZ_516_17a,beta,2,127.2259947698393
3574,GenZ_516_17a,beta,3,118.88660825068459
3575,GenZ_516_17a,beta,35,131.10991719678967
3576,GenZ_516_17a,gamma,0,130.14626382071313
3577,GenZ_516_17a,gamma,2,124.33527046697229
3578,GenZ_516_17a,gamma,3,132.96458399093706
3579,GenZ_516_17a,gamma,35,120.82179413529485
3580,GenZ_516_17a,gamma2,0,124.23428352849831
3581,GenZ_516_17a,gamma2,2,129.72516271521283
3582,GenZ_516_17a,gamma2,3,124.28936452895898
3583,GenZ_516_17a,gamma2,35,126.0303824981923
3584,GenZ_517_17a,DC,0,143.24843403700504
3585,GenZ_517_17a,DC,2,139.96062678894847
3586,GenZ_517_17a,DC,3,136.2978334254412
3587,GenZ_517_17a,DC,35,139.71009839620666
3588,GenZ_517_17a,delta,0,140.54281171684062
3589,GenZ_517_17a,delta,2,140.95064654973666
3590,GenZ_517_17a,delta,3,143.21222820447312
3591,GenZ_517_17a,delta,35,142.1712553252222
3592,GenZ_517_17a,theta,0,140.54045371145756
3593,GenZ_517_17a,theta,2,142.44723501921735
3594,GenZ_517_17a,theta,3,137.49192379380102
3595,GenZ_517_17a,theta,35,143.16858338600622
3596,GenZ_517_17a,alpha,0,146.43472937925452
3597,GenZ_517_17a,alpha,2,143.17438227252293
3598,GenZ_517_17a,alpha,3,139.7549981693827
3599,GenZ_517_17a,alpha,35,138.1662943508558
3600,GenZ_517_17a,beta,0,148.54553249545583
3601,GenZ_517_17a,beta,2,138.6875614490676
3602,GenZ_517_17a,beta,3,140.96512825585882
3603,GenZ_517_17a,beta,35,139.04147907936706
3604,GenZ_517_17a,gamma,0,139.06205224086045
3605,GenZ_517_17a,gamma,2,138.25947510634663
3606,GenZ_517_17a,gamma,3,138.15773462324407
3607,GenZ_517_17a,gamma,35,147.89942852872136
3608,GenZ_517_17a,gamma2,0,135.9600060595051
3609,GenZ_517_17a,gamma2,2,144.49982011650567
3610,GenZ_517_17a,gamma2,3,136.37574945017775
3611,GenZ_517_17a,gamma2,35,142.74310058575585
3612,GenZ_518_17a,DC,0,141.1150306579619
3613,GenZ_518_17a,DC,2,136.46445074003543
3614,GenZ_518_17a,DC,3,138.26919963618928
3615,GenZ_518_17a,DC,35,141.46592607285078
3616,GenZ_518_17a,delta,0,142.62296103308302
3617,GenZ_518_17a,delta,2,145.06339238418457
3618,GenZ_518_17a,delta,3,140.04145918568668
3619,GenZ_518_17a,delta,35,140.33492768801398
3620,GenZ_518_17a,theta,0,136.03058476374275
3621,GenZ_518_17a,theta,2,138.6505327931969
3622,GenZ_518_17a,theta,3,140.04076536665383
3623,GenZ_518_17a,theta,35,137.95318738834436
3624,GenZ_518_17a,alpha,0,143.9119501581338
3625,GenZ_518_17a,alpha,2,142.01238136604
3626,GenZ_518_17a,alpha,3,143.14085476203965
3627,GenZ_518_17a,alpha,35,138.1114848018055
3628,GenZ_518_17a,beta,0,140.8265894014031
3629,GenZ_518_17a,beta,2,135.98816968086885
3630,GenZ_518_17a,beta,3,139.48521415269957
3631,GenZ_518_17a,beta,35,142.93543793157974
3632,GenZ_518_17a,gamma,0,148.85973311616755
3633,GenZ_518_17a,gamma,2,143.06247161086608
3634,GenZ_518_17a,gamma,3,142.49246570208882
3635,GenZ_518_17a,gamma,35,134.0725602840359
3636,GenZ_518_17a,gamma2,0,144.08842678524627
3637,GenZ_518_17a,gamma2,2,138.25589287794512
3638,GenZ_518_17a,gamma2,3,139.95957021161888
3639,GenZ_518_17a,gamma2,35,139.97365614901852
3640,GenZ_519_17a,DC,0,145.13869399539212
3641,GenZ_519_17a,DC,2,145.30511664106953
3642,GenZ_519_17a,DC,3,139.5322206713109
3643,GenZ_519_17a,DC,35,139.48165726015367
3644,GenZ_519_17a,delta,0,140.34908743221368
3645,GenZ_519_17a,delta,2,142.4714983065722
3646,GenZ_519_17a,delta,3,141.42915037610462
3647,GenZ_519_17a,delta,35,141.01459095367056
3648,GenZ_519_17a,theta,0,137.4693669063325
3649,GenZ_519_17a,theta,2,134.36311762062243
3650,GenZ_519_17a,theta,3,142.56145274796484
3651,GenZ_519_17a,theta,35,144.35070349847695
3652,GenZ_519_17a,alpha,0,143.4193490067636
3653,GenZ_519_17a,alpha,2,139.8926455498591
3654,GenZ_519_17a,alpha,3,139.0606547648616
3655,GenZ_519_17a,alpha,35,138.1369461492583
3656,GenZ_519_17a,beta,0,140.570543006496
3657,GenZ_519_17a,beta,2,140.85439525665907
3658,GenZ_519_17a,beta,3,140.08357052366614
3659,GenZ_519_17a,beta,35,139.7277368233523
3660,GenZ_519_17a,gamma,0,143.0273132107715
3661,GenZ_519_17a,gamma,2,140.20561855699594
3662,GenZ_519_17a,gamma,3,138.46820209257973
3663,GenZ_519_17a,gamma,35,142.93511824948152
